"分類","道路名稱","way_id","block_node","方向","approach_node","緯度","經度","Google Maps","OpenStreetMap","LanePilot範圍","LanePilot車道數","LanePilot轉向","人工車道數","人工轉向","車道來源作者","車道來源seq","車道來源target","轉向來源作者","轉向來源seq","轉向來源target","說明"
"轉向內容不同","藍昌路","254325307","12658227994","反向","12658227994","22.73179771761087","120.29235600984691","https://www.google.com/maps/@22.73179771761087,120.29235600984691,20z","https://www.openstreetmap.org/way/254325307","segment_direction","2","left;through|through;right","2","through|through+right","anna","3559","way/254325307@b/12658227994","anna","3559","way/254325307@b/12658227994","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"轉向內容不同","藍昌路","792750237","7412899836","反向","7412899836","22.723918348123274","120.29127392309144","https://www.google.com/maps/@22.723918348123274,120.29127392309144,20z","https://www.openstreetmap.org/way/792750237","segment_direction","2","left;through|through;right","2","through|through;right","rex","1229","way/792750237@b/7412899836","rex","1229","way/792750237@b/7412899836","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"轉向內容不同","藍昌路","792750238","343047197","反向","343047197","22.722125230571113","120.29104120052375","https://www.google.com/maps/@22.722125230571113,120.29104120052375,20z","https://www.openstreetmap.org/way/792750238","intersection_approach","2","left;through|through","2","through|through;right","rex","1253","way/792750238@b/343047197","rex","1253","way/792750238@b/343047197","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"轉向內容不同","藍昌路","792750238","1398634197","反向","1398634197","22.723590980226113","120.29123421803678","https://www.google.com/maps/@22.723590980226113,120.29123421803678,20z","https://www.openstreetmap.org/way/792750238","intersection_approach","2","left;through|through","2","through|through;right","rex","1242","way/792750238@b/1398634197","rex","1242","way/792750238@b/1398634197","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"轉向內容不同","藍昌路","792750238","7412899837","反向","7412899837","22.72376619847239","120.29125525623496","https://www.google.com/maps/@22.72376619847239,120.29125525623496,20z","https://www.openstreetmap.org/way/792750238","segment_direction","2","left;through|through;right","2","through|through;right","rex","1240","way/792750238@b/7412899837","rex","1240","way/792750238@b/7412899837","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數不同","旗楠路","286066490","280277329","反向","280277329","22.73768204640639","120.33492716453817","https://www.google.com/maps/@22.73768204640639,120.33492716453817,20z","https://www.openstreetmap.org/way/286066490","segment_direction","3","left;through|through|through;right","0","","anna","4016","way/286066490@b/280277329","","","","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","土庫路","182835763","988779596","正向","988779627","22.7441281","120.3268885","https://www.google.com/maps/@22.7441281,120.3268885,20z","https://www.openstreetmap.org/way/182835763","intersection_approach","3","through|through|through;right","2","through|through","anna","4477","way/182835763@b/988779596","anna","4477","way/182835763@b/988779596","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","大學西路","254325301","1080696704","反向","1080696704","22.7319269","120.2764141","https://www.google.com/maps/@22.7319269,120.2764141,20z","https://www.openstreetmap.org/way/254325301","segment_direction","1","left;through;right","2","left;through|right","anna","3773","way/254325301@b/1080696704","anna","3773","way/254325301@b/1080696704","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","大學西路","254325301","2601136103","反向","2601136103","22.7296803","120.2780815","https://www.google.com/maps/@22.7296803,120.2780815,20z","https://www.openstreetmap.org/way/254325301","segment_direction","1","left;through;right","2","left;through|right","anna","3786","way/254325301@b/2601136103","anna","3786","way/254325301@b/2601136103","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","大學南路","24275091","1080697389","反向","1080697389","22.7266533","120.2731899","https://www.google.com/maps/@22.7266533,120.2731899,20z","https://www.openstreetmap.org/way/24275091","segment_direction","1","left;through;right","2","right|right","anna","3704","way/24275091@b/1080697389","anna","3704","way/24275091@b/1080697389","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","23976945","262090144","正向","2396293721","22.72114533297577","120.31343013781127","https://www.google.com/maps/@22.72114533297577,120.31343013781127,20z","https://www.openstreetmap.org/way/23976945","segment_direction","3","left;through|through|through;right","2","left;through|through;right","anna","1747","way/23976945@b/262090144","anna","1747","way/23976945@b/262090144","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","23976945","265748808","正向","2417585497","22.722338233712826","120.31629215219564","https://www.google.com/maps/@22.722338233712826,120.31629215219564,20z","https://www.openstreetmap.org/way/23976945","segment_direction","3","left;through|through|through;right","2","left;through|through","anna","1796","way/23976945@b/265748808","anna","1796","way/23976945@b/265748808","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","23976945","1401138223","正向","262090144","22.721660666437486","120.31467808990152","https://www.google.com/maps/@22.721660666437486,120.31467808990152,20z","https://www.openstreetmap.org/way/23976945","segment_direction","3","left;through|through|through;right","2","left;through|through","anna","1744","way/23976945@b/1401138223","anna","1744","way/23976945@b/1401138223","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","23976945","1401138499","正向","289126281","22.720086252076417","120.3108806268178","https://www.google.com/maps/@22.720086252076417,120.3108806268178,20z","https://www.openstreetmap.org/way/23976945","intersection_approach","4","left|through|through|through;right","3","through|through|through;right","anna","1736","way/23976945@b/1401138499","anna","1736","way/23976945@b/1401138499","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","126247878","1400036061","正向","1400036204","22.713867926536764","120.29380564435272","https://www.google.com/maps/@22.713867926536764,120.29380564435272,20z","https://www.openstreetmap.org/way/126247878","intersection_approach","4","left|through|through|through;right","3","through|through|through+right","anna","1616","way/126247878@b/1400036061","anna","1616","way/126247878@b/1400036061","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","230216178","259480547","正向","4916071634","22.723840688365932","120.31948861548474","https://www.google.com/maps/@22.723840688365932,120.31948861548474,20z","https://www.openstreetmap.org/way/230216178","segment_direction","3","through|through|through;right","2","through|through","anna","1793","way/230216178@b/259480547","anna","1793","way/230216178@b/259480547","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","230216178","533725078","正向","259480547","22.724024112071987","120.31981802372246","https://www.google.com/maps/@22.724024112071987,120.31981802372246,20z","https://www.openstreetmap.org/way/230216178","segment_direction","3","through|through|through;right","2","left;through|through","anna","1831","way/230216178@b/533725078","anna","1831","way/230216178@b/533725078","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","230216178","2387445684","反向","2387445684","22.724630349999998","120.32089415","https://www.google.com/maps/@22.724630349999998,120.32089415,20z","https://www.openstreetmap.org/way/230216178","segment_direction","3","through|through|through","2","through|through","anna","1837","way/230216178@b/2387445684","anna","1837","way/230216178@b/2387445684","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","230216178","2387445684","正向","2984202941","22.724510582368833","120.32068212872048","https://www.google.com/maps/@22.724510582368833,120.32068212872048,20z","https://www.openstreetmap.org/way/230216178","segment_direction","3","through|through|through;right","2","through|through","anna","1837","way/230216178@b/2387445684","anna","1837","way/230216178@b/2387445684","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","230216178","2624297542","反向","2624297542","22.7236788682473","120.31921736830954","https://www.google.com/maps/@22.7236788682473,120.31921736830954,20z","https://www.openstreetmap.org/way/230216178","intersection_approach","3","left|through|through","2","through|through","anna","1804","way/230216178@b/2624297542","anna","1804","way/230216178@b/2624297542","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","268219227","1196964687","正向","2624297538","22.723241533785476","120.31837015610085","https://www.google.com/maps/@22.723241533785476,120.31837015610085,20z","https://www.openstreetmap.org/way/268219227","segment_direction","4","left|through|right|through;right","3","left|through|right","anna","1800","way/268219227@b/1196964687","anna","1800","way/268219227@b/1196964687","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","268219227","2624297538","正向","265748808","22.72275415218351","120.31726670859098","https://www.google.com/maps/@22.72275415218351,120.31726670859098,20z","https://www.openstreetmap.org/way/268219227","intersection_approach","5","left|through|right|through|right","4","left|through|right|through;right","anna","2815","way/268219227@b/2624297538","anna","2815","way/268219227@b/2624297538","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","268219230","260269205","反向","260269205","22.716413212908275","120.3010861890881","https://www.google.com/maps/@22.716413212908275,120.3010861890881,20z","https://www.openstreetmap.org/way/268219230","segment_direction","3","through|through|through;right","4","left|through|through;right|through;right","unknown","1645","way/268219230","unknown","1645","way/268219230","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","268219230","1400036464","正向","10894062953","22.71606166636128","120.30012406743151","https://www.google.com/maps/@22.71606166636128,120.30012406743151,20z","https://www.openstreetmap.org/way/268219230","segment_direction","4","through|through|through;right|through;right","3","through|through|through;right","anna","1650","way/268219230@b/1400036464","anna","1650","way/268219230@b/1400036464","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","268219230","10894062953","正向","304709043","22.715944579205086","120.29980225878018","https://www.google.com/maps/@22.715944579205086,120.29980225878018,20z","https://www.openstreetmap.org/way/268219230","segment_direction","4","through|through|through;right|through;right","3","through|through|through;right","anna","2798","way/268219230@b/10894062953","anna","2798","way/268219230@b/10894062953","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036046","反向","1400036046","22.71485803908675","120.2968139031436","https://www.google.com/maps/@22.71485803908675,120.2968139031436,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036046","正向","1400036405","22.71472227118824","120.29643738376144","https://www.google.com/maps/@22.71472227118824,120.29643738376144,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036052","反向","1400036052","22.714612081065102","120.2961300264863","https://www.google.com/maps/@22.714612081065102,120.2961300264863,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036052","正向","2206349237","22.714506423462357","120.29582260959647","https://www.google.com/maps/@22.714506423462357,120.29582260959647,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036073","反向","1400036073","22.7154092","120.29829535","https://www.google.com/maps/@22.7154092,120.29829535,20z","https://www.openstreetmap.org/way/280015655","intersection_approach","4","left;through|through|through;right|through;right","3","left;through|through|through;right","anna","1634","way/280015655@b/1400036073","anna","1634","way/280015655@b/1400036073","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036073","正向","2206232294","22.71524818499681","120.29785938753224","https://www.google.com/maps/@22.71524818499681,120.29785938753224,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","anna","1634","way/280015655@b/1400036073","anna","1634","way/280015655@b/1400036073","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036098","反向","1400036098","22.71509552149069","120.29744851157412","https://www.google.com/maps/@22.71509552149069,120.29744851157412,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036098","正向","2206232291","22.714954636026775","120.29707203272072","https://www.google.com/maps/@22.714954636026775,120.29707203272072,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036405","反向","1400036405","22.71472227118824","120.29643738376144","https://www.google.com/maps/@22.71472227118824,120.29643738376144,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036405","正向","1400036430","22.714625079298273","120.29616784559548","https://www.google.com/maps/@22.714625079298273,120.29616784559548,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036430","反向","1400036430","22.714625079298273","120.29616784559548","https://www.google.com/maps/@22.714625079298273,120.29616784559548,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","1400036430","正向","1400036052","22.714612081065102","120.2961300264863","https://www.google.com/maps/@22.714612081065102,120.2961300264863,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206232291","反向","2206232291","22.714954636026775","120.29707203272072","https://www.google.com/maps/@22.714954636026775,120.29707203272072,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206232291","正向","1400036046","22.71485803908675","120.2968139031436","https://www.google.com/maps/@22.71485803908675,120.2968139031436,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206232294","反向","2206232294","22.71524818499681","120.29785938753224","https://www.google.com/maps/@22.71524818499681,120.29785938753224,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","anna","1637","way/280015655@b/2206232294","anna","1637","way/280015655@b/2206232294","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206232294","正向","1400036098","22.71509552149069","120.29744851157412","https://www.google.com/maps/@22.71509552149069,120.29744851157412,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","anna","1637","way/280015655@b/2206232294","anna","1637","way/280015655@b/2206232294","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206349235","反向","2206349235","22.714416429615568","120.29556076730815","https://www.google.com/maps/@22.714416429615568,120.29556076730815,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206349235","正向","1398635826","22.7143285","120.29529825","https://www.google.com/maps/@22.7143285,120.29529825,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206349237","反向","2206349237","22.714506423462357","120.29582260959647","https://www.google.com/maps/@22.714506423462357,120.29582260959647,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280015655","2206349237","正向","2206349235","22.714416429615568","120.29556076730815","https://www.google.com/maps/@22.714416429615568,120.29556076730815,20z","https://www.openstreetmap.org/way/280015655","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","unknown","1628","way/280015655","unknown","1628","way/280015655","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","256730893","反向","256730893","22.71943445","120.30912699999999","https://www.google.com/maps/@22.71943445,120.30912699999999,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","4","through|through|through|through;right","3","through|through|through","anna","1695","way/280277096@b/256730893","anna","1695","way/280277096@b/256730893","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","256730893","正向","265599589","22.71935043105291","120.30890566005952","https://www.google.com/maps/@22.71935043105291,120.30890566005952,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|right","2","through|through","anna","1695","way/280277096@b/256730893","anna","1695","way/280277096@b/256730893","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","265599589","反向","265599589","22.71935043105291","120.30890566005952","https://www.google.com/maps/@22.71935043105291,120.30890566005952,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","4","through|through|through|through;right","3","through|through|through","unknown","1671","way/280277096","unknown","1671","way/280277096","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","265599589","正向","1218537176","22.719137551499934","120.30834484908516","https://www.google.com/maps/@22.719137551499934,120.30834484908516,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|right","2","through|through","unknown","1671","way/280277096","unknown","1671","way/280277096","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","289126281","正向","256730893","22.71943445","120.30912699999999","https://www.google.com/maps/@22.71943445,120.30912699999999,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","3","left;through|through|through","2","left;through|through","anna","1697","way/280277096@b/289126281","anna","1697","way/280277096@b/289126281","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","799202632","反向","799202632","22.71763151786386","120.30438241614951","https://www.google.com/maps/@22.71763151786386,120.30438241614951,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","4","through|through|through|right","3","through|through|through","anna","1680","way/280277096@b/799202632","anna","1680","way/280277096@b/799202632","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","799202632","正向","1218537327","22.717388885945397","120.30366139581595","https://www.google.com/maps/@22.717388885945397,120.30366139581595,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","4","through|through|through|right","2","through|through","anna","1680","way/280277096@b/799202632","anna","1680","way/280277096@b/799202632","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","799202642","正向","799202632","22.71763151786386","120.30438241614951","https://www.google.com/maps/@22.71763151786386,120.30438241614951,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|right","2","through|through","unknown","1671","way/280277096","unknown","1671","way/280277096","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","1218537176","反向","1218537176","22.719137551499934","120.30834484908516","https://www.google.com/maps/@22.719137551499934,120.30834484908516,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","2","left;through|through","3","through|through|through","unknown","1671","way/280277096","unknown","1671","way/280277096","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","1218537176","正向","2417585459","22.71909714325068","120.30824141918258","https://www.google.com/maps/@22.71909714325068,120.30824141918258,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|right","2","through|through","unknown","1671","way/280277096","unknown","1671","way/280277096","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","1218537327","正向","2383902811","22.717057162455138","120.30278550076639","https://www.google.com/maps/@22.717057162455138,120.30278550076639,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","3","left;through|through|through","2","through|through","anna","1678","way/280277096@b/1218537327","anna","1678","way/280277096@b/1218537327","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","1219300551","反向","1219300551","22.718138362550732","120.3056390180698","https://www.google.com/maps/@22.718138362550732,120.3056390180698,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|through;right","2","left;through|through","anna","2813","way/280277096@b/1219300551","anna","2813","way/280277096@b/1219300551","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","2377566099","正向","1219300551","22.718138362550732","120.3056390180698","https://www.google.com/maps/@22.718138362550732,120.3056390180698,20z","https://www.openstreetmap.org/way/280277096","segment_direction","3","through|through|right","2","through|through","anna","2803","way/280277096@b/2377566099","anna","2803","way/280277096@b/2377566099","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","280277096","2383902811","正向","260269205","22.716413212908275","120.3010861890881","https://www.google.com/maps/@22.716413212908275,120.3010861890881,20z","https://www.openstreetmap.org/way/280277096","intersection_approach","4","left|through|through|right","2","through|through","anna","1676","way/280277096@b/2383902811","anna","1676","way/280277096@b/2383902811","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","293422503","304709043","反向","304709043","22.715944579205086","120.29980225878018","https://www.google.com/maps/@22.715944579205086,120.29980225878018,20z","https://www.openstreetmap.org/way/293422503","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through","anna","1644","way/293422503@b/304709043","anna","1644","way/293422503@b/304709043","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","293422503","304709043","正向","1400036749","22.715591418902765","120.29880633541369","https://www.google.com/maps/@22.715591418902765,120.29880633541369,20z","https://www.openstreetmap.org/way/293422503","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","anna","1644","way/293422503@b/304709043","anna","1644","way/293422503@b/304709043","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","293422503","1400036749","反向","1400036749","22.715591418902765","120.29880633541369","https://www.google.com/maps/@22.715591418902765,120.29880633541369,20z","https://www.openstreetmap.org/way/293422503","segment_direction","4","left;through|through|through|through;right","3","left|through|through;right","anna","2791","way/293422503@b/1400036749","anna","2791","way/293422503@b/1400036749","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","293422503","1400036749","正向","1400036073","22.7154092","120.29829535","https://www.google.com/maps/@22.7154092,120.29829535,20z","https://www.openstreetmap.org/way/293422503","segment_direction","4","left;through|through|through;right|through;right","3","left;through|through|through;right","anna","2791","way/293422503@b/1400036749","anna","2791","way/293422503@b/1400036749","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","297133986","1400036204","反向","1400036204","22.713867926536764","120.29380564435272","https://www.google.com/maps/@22.713867926536764,120.29380564435272,20z","https://www.openstreetmap.org/way/297133986","intersection_approach","4","left|through|through|through;right","3","through|through|through+right","anna","1611","way/297133986@b/1400036204","anna","1611","way/297133986@b/1400036204","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","297133986","1400036204","正向","2206349230","22.71369557475318","120.29321225404276","https://www.google.com/maps/@22.71369557475318,120.29321225404276,20z","https://www.openstreetmap.org/way/297133986","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through","anna","1611","way/297133986@b/1400036204","anna","1611","way/297133986@b/1400036204","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","297133986","1400036664","正向","588290619","22.713217998680694","120.29146135226402","https://www.google.com/maps/@22.713217998680694,120.29146135226402,20z","https://www.openstreetmap.org/way/297133986","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through","anna","1577","way/297133986@b/1400036664","anna","1577","way/297133986@b/1400036664","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","加昌路","297133986","2206349230","正向","1400036664","22.713500837500277","120.29251382285761","https://www.google.com/maps/@22.713500837500277,120.29251382285761,20z","https://www.openstreetmap.org/way/297133986","segment_direction","4","left;through|through|through|through;right","3","left;through|through|through","anna","1608","way/297133986@b/2206349230","anna","1608","way/297133986@b/2206349230","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","外環西路","268219234","2206324424","反向","2206324424","22.71508107369592","120.30156614567619","https://www.google.com/maps/@22.71508107369592,120.30156614567619,20z","https://www.openstreetmap.org/way/268219234","intersection_approach","3","through|through|through","2","left;through|through","anna","3861","way/268219234@b/2206324424","anna","3861","way/268219234@b/2206324424","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","外環西路","268219234","2206324424","正向","2206324417","22.713147048463146","120.30234969214254","https://www.google.com/maps/@22.713147048463146,120.30234969214254,20z","https://www.openstreetmap.org/way/268219234","segment_direction","3","through|through|through;right","2","through|through","anna","3861","way/268219234@b/2206324424","anna","3861","way/268219234@b/2206324424","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
"車道數與轉向皆不同","外環西路","268219234","7244182804","反向","7244182804","22.716177807817537","120.30108540694843","https://www.google.com/maps/@22.716177807817537,120.30108540694843,20z","https://www.openstreetmap.org/way/268219234","segment_direction","1","through;right","3","through|through|right","anna","3907","way/268219234@b/7244182804","anna","3907","way/268219234@b/7244182804","人工值會覆蓋 LanePilot；請依現地與標註資料判定應保留哪一方。"
